OrganizationName,Case Number,PatientID,CommonSpeciesName,GeneralSpeciesName,DVertebrate,DateAdmitted,DDateAdmittedYear,Season,DDateAdmittedMonth,DDateAdmittedDOM,DDateAdmittedDOW,Latitude,Longitude,Disposition,UpdatedDisposition,DayOfWeekNumber,MonthNumber
WRMD,2018-65,,red-shouldered hawk,bird,Bird,02/12/2018,2018,Winter,February,12,Monday,-77.319891,38.818978,Released,released,0,2
WRMD,2018-69,,eastern gray squirrel,rodent,Mammal,02/14/2018,2018,Winter,February,14,Wednesday,-78.213133,39.140162,Died,euthanized in 24hr,2,2
WRMD,2018-71,,cooper's hawk,bird,Bird,02/16/2018,2018,Winter,February,16,Friday,-77.136805,38.689298,Released,released,4,2
WRMD,2018-76,,american robin,bird,Bird,02/19/2018,2018,Winter,February,19,Monday,-78.142079,39.196743,Died,dead on arrival,0,2
WRMD,2018-84,,northern raccoon,raccoon,Mammal,02/22/2018,2018,Winter,February,22,Thursday,39.048614,-78.060132,Released,released,3,2
WRMD,2018-88,,eastern screech owl,owl,Bird,02/24/2018,2018,Winter,February,24,Saturday,-78.107411,38.933587,Released,released,5,2
WRMD,2018-89,,american goldfinch,bird,Bird,02/24/2018,2018,Winter,February,24,Saturday,-78.126266,38.897954,Died,died in 24hr,5,2
WRMD,2018-90,,belted kingfisher,bird,Bird,02/24/2018,2018,Winter,February,24,Saturday,39.121007,-77.874089,Died,euthanized +24hr,5,2
WRMD,2018-93,,turkey vulture,bird,Bird,02/26/2018,2018,Winter,February,26,Monday,-77.720904,38.777815,Died,euthanized in 24hr,0,2
WRMD,2018-100,,house finch,bird,Bird,03/03/2018,2018,Winter,March,3,Saturday,-77.522029,39.023522,Died,died +24hr,5,3
WRMD,2018-124,,red-shouldered hawk,bird,Bird,03/07/2018,2018,Winter,March,7,Wednesday,-77.232447,38.926879,Released,released,2,3
WRMD,2018-127,,eastern cottontail,rabbits & hares,Mammal,03/08/2018,2018,Winter,March,8,Thursday,-78.217414,39.082871,Died,euthanized in 24hr,3,3
WRMD,2018-130,,eastern gray squirrel,rodent,Mammal,03/10/2018,2018,Winter,March,10,Saturday,-78.151893,39.044629,Died,died +24hr,5,3
WRMD,2018-131,,eastern cottontail,rabbits & hares,Mammal,03/10/2018,2018,Winter,March,10,Saturday,-78.060433,39.116184,Died,euthanized in 24hr,5,3
WRMD,2018-132,,red-shouldered hawk,bird,Bird,03/10/2018,2018,Winter,March,10,Saturday,-77.392618,38.45608,Released,released,5,3
WRMD,2018-141,,american robin,bird,Bird,03/14/2018,2018,Winter,March,14,Wednesday,-78.397405,39.145372,Died,dead on arrival,2,3
WRMD,2018-146,,red-shouldered hawk,bird,Bird,03/17/2018,2018,Winter,March,17,Saturday,39.169668,-78.16856,Died,euthanized +24hr,5,3
WRMD,2018-169,,canada goose,bird,Bird,03/26/2018,2018,Spring,March,26,Monday,-77.473202,38.999143,Died,died in 24hr,0,3
WRMD,2018-170,,eastern cottontail,rabbits & hares,Mammal,03/27/2018,2018,Spring,March,27,Tuesday,-78.118209,38.936403,Released,released,1,3
WRMD,2018-180,,red fox,fox,Mammal,03/30/2018,2018,Spring,March,30,Friday,-78.17793,39.132772,Released,released,4,3
WRMD,2018-181,,red fox,fox,Mammal,03/30/2018,2018,Spring,March,30,Friday,-78.17793,39.132772,Released,released,4,3
WRMD,2018-182,,red fox,fox,Mammal,03/30/2018,2018,Spring,March,30,Friday,-78.17793,39.132772,Released,released,4,3
WRMD,2018-183,,red fox,fox,Mammal,03/30/2018,2018,Spring,March,30,Friday,-78.17793,39.132772,Released,released,4,3
WRMD,2018-184,,red fox,fox,Mammal,03/30/2018,2018,Spring,March,30,Friday,-78.17793,39.132772,Released,released,4,3
WRMD,2018-187,,cooper's hawk,bird,Bird,03/30/2018,2018,Spring,March,30,Friday,-78.325548,39.203228,Died,euthanized in 24hr,4,3
WRMD,2018-195,,eastern cottontail,rabbits & hares,Mammal,03/31/2018,2018,Spring,March,31,Saturday,39.135711,-77.991926,Died,euthanized in 24hr,5,3
WRMD,2018-246,,wild turkey,bird,Bird,04/09/2018,2018,Spring,April,9,Monday,-77.926696,38.915404,Died,dead on arrival,0,4
WRMD,2018-259,,eastern gray squirrel,rodent,Mammal,04/12/2018,2018,Spring,April,12,Thursday,-78.338224,39.198245,Released,released,3,4
WRMD,2018-261,,virginia opossum,marsupial,Mammal,04/13/2018,2018,Spring,April,13,Friday,-78.153155,39.186132,Released,released,4,4
WRMD,2018-262,,virginia opossum,marsupial,Mammal,04/13/2018,2018,Spring,April,13,Friday,-78.153155,39.186132,Released,released,4,4
WRMD,2018-263,,virginia opossum,marsupial,Mammal,04/13/2018,2018,Spring,April,13,Friday,-78.153155,39.186132,Released,released,4,4
WRMD,2018-267,,virginia opossum,marsupial,Mammal,04/13/2018,2018,Spring,April,13,Friday,-78.152239,39.186254,Released,released,4,4
WRMD,2018-268,,eastern gray squirrel,rodent,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-78.192258,39.137068,Died,died +24hr,5,4
WRMD,2018-269,,eastern gray squirrel,rodent,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-78.192258,39.137068,Transferred,transferred,5,4
WRMD,2018-270,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-271,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-272,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-273,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-274,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-275,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-276,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-277,,virginia opossum,marsupial,Mammal,04/14/2018,2018,Spring,April,14,Saturday,-77.702324,39.134166,Transferred,transferred,5,4
WRMD,2018-284,,eastern gray squirrel,rodent,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-78.072324,39.086707,Died,euthanized in 24hr,6,4
WRMD,2018-287,,virginia opossum,marsupial,Mammal,04/16/2018,2018,Spring,April,16,Monday,38.608987,-78.012566,Died,euthanized in 24hr,0,4
WRMD,2018-288,,virginia opossum,marsupial,Mammal,04/16/2018,2018,Spring,April,16,Monday,38.608987,-78.012566,Died,euthanized in 24hr,0,4
WRMD,2018-289,,virginia opossum,marsupial,Mammal,04/16/2018,2018,Spring,April,16,Monday,38.608987,-78.012566,Died,euthanized in 24hr,0,4
WRMD,2018-290,,virginia opossum,marsupial,Mammal,04/16/2018,2018,Spring,April,16,Monday,38.608987,-78.012566,Died,euthanized in 24hr,0,4
WRMD,2018-291,,virginia opossum,marsupial,Mammal,04/16/2018,2018,Spring,April,16,Monday,38.608987,-78.012566,Died,dead on arrival,0,4
WRMD,2018-292,,virginia opossum,marsupial,Mammal,04/16/2018,2018,Spring,April,16,Monday,38.608987,-78.012566,Died,dead on arrival,0,4
WRMD,2018-296,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Died,died +24hr,6,4
WRMD,2018-297,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Released,released,6,4
WRMD,2018-298,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Released,released,6,4
WRMD,2018-299,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Died,euthanized +24hr,6,4
WRMD,2018-300,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Died,euthanized +24hr,6,4
WRMD,2018-301,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Released,released,6,4
WRMD,2018-302,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Died,died +24hr,6,4
WRMD,2018-303,,virginia opossum,marsupial,Mammal,04/15/2018,2018,Spring,April,15,Sunday,-77.945889,38.778594,Died,died +24hr,6,4
WRMD,2018-304,,eastern gray squirrel,rodent,Mammal,04/16/2018,2018,Spring,April,16,Monday,-77.641936,39.135105,Released,released,0,4
WRMD,2018-305,,american robin,bird,Bird,04/15/2018,2018,Spring,April,15,Sunday,-77.057224,38.753246,Died,died in 24hr,6,4
WRMD,2018-306,,american robin,bird,Bird,04/16/2018,2018,Spring,April,16,Monday,-77.518701,39.017288,Released,released,0,4
WRMD,2018-326,,barred owl,owl,Bird,04/20/2018,2018,Spring,April,20,Friday,39.084829,-77.786939,Died,euthanized +24hr,4,4
WRMD,2018-331,,canada goose,bird,Bird,04/21/2018,2018,Spring,April,21,Saturday,-77.982092,38.411216,Died,euthanized in 24hr,5,4
WRMD,2018-341,,groundhog,rodent,Mammal,04/22/2018,2018,Spring,April,22,Sunday,-78.164445,39.269528,Died,died in 24hr,6,4
WRMD,2018-354,,eastern gray squirrel,rodent,Mammal,04/23/2018,2018,Spring,April,23,Monday,-77.436663,38.898376,Transferred,transferred,0,4
WRMD,2018-360,,eastern gray squirrel,rodent,Mammal,04/23/2018,2018,Spring,April,23,Monday,-78.151479,38.966951,Died,died in 24hr,0,4
WRMD,2018-362,,northern cardinal,bird,Bird,04/24/2018,2018,Spring,April,24,Tuesday,-77.783045,39.010154,Died,dead on arrival,1,4
WRMD,2018-378,,sharp-shinned hawk,bird,Bird,04/27/2018,2018,Spring,April,27,Friday,-77.542474,39.147291,Died,euthanized in 24hr,4,4
WRMD,2018-380,,eastern gray squirrel,rodent,Mammal,04/27/2018,2018,Spring,April,27,Friday,-77.306266,38.938612,Died,euthanized in 24hr,4,4
WRMD,2018-387,,red-shouldered hawk,bird,Bird,04/27/2018,2018,Spring,April,27,Friday,39.084414,-78.017231,Died,died in 24hr,4,4
WRMD,2018-390,,virginia opossum,marsupial,Mammal,04/28/2018,2018,Spring,April,28,Saturday,-78.139188,38.991055,Died,euthanized +24hr,5,4
WRMD,2018-431,,groundhog,rodent,Mammal,04/30/2018,2018,Spring,April,30,Monday,-77.980363,39.189019,Died,died +24hr,0,4
WRMD,2018-481,,red-shouldered hawk,bird,Bird,05/05/2018,2018,Spring,May,5,Saturday,-77.366822,39.023263,Died,euthanized +24hr,5,5
WRMD,2018-496,,virginia opossum,marsupial,Mammal,05/07/2018,2018,Spring,May,7,Monday,-78.329881,38.846521,Released,released,0,5
WRMD,2018-530,,virginia opossum,marsupial,Mammal,05/10/2018,2018,Spring,May,10,Thursday,38.918791,-78.512429,Died,euthanized +24hr,3,5
WRMD,2018-536,,virginia opossum,marsupial,Mammal,05/10/2018,2018,Spring,May,10,Thursday,-78.177176,39.346943,Released,released,3,5
WRMD,2018-537,,virginia opossum,marsupial,Mammal,05/10/2018,2018,Spring,May,10,Thursday,-78.177176,39.346943,Released,released,3,5
WRMD,2018-538,,virginia opossum,marsupial,Mammal,05/10/2018,2018,Spring,May,10,Thursday,-78.177176,39.346943,Died,euthanized +24hr,3,5
WRMD,2018-539,,virginia opossum,marsupial,Mammal,05/10/2018,2018,Spring,May,10,Thursday,-78.177176,39.346943,Released,released,3,5
WRMD,2018-540,,virginia opossum,marsupial,Mammal,05/10/2018,2018,Spring,May,10,Thursday,-78.177176,39.346943,Released,released,3,5
WRMD,2018-543,,woodland box turtle,turtle,Reptile,05/11/2018,2018,Spring,May,11,Friday,-78.172955,39.102226,Died,dead on arrival,4,5
WRMD,2018-551,,woodland box turtle,turtle,Reptile,05/12/2018,2018,Spring,May,12,Saturday,-77.639269,39.096835,Released,released,5,5
WRMD,2018-560,,snapping turtle,turtle,Reptile,05/13/2018,2018,Spring,May,13,Sunday,-77.971359,38.991299,Released,released,6,5
WRMD,2018-562,,red fox,fox,Mammal,05/13/2018,2018,Spring,May,13,Sunday,-77.773883,38.862058,Died,euthanized +24hr,6,5
WRMD,2018-564,,groundhog,rodent,Mammal,05/13/2018,2018,Spring,May,13,Sunday,-77.231001,38.699736,Died,euthanized +24hr,6,5
WRMD,2018-571,,woodland box turtle,turtle,Reptile,05/14/2018,2018,Spring,May,14,Monday,-78.436829,39.089737,Released,released,0,5
WRMD,2018-575,,woodland box turtle,turtle,Reptile,05/15/2018,2018,Spring,May,15,Tuesday,39.132284,-78.115336,Died,euthanized in 24hr,1,5
WRMD,2018-577,,woodland box turtle,turtle,Reptile,05/15/2018,2018,Spring,May,15,Tuesday,-77.317792,38.396893,Released,released,1,5
WRMD,2018-578,,woodland box turtle,turtle,Reptile,05/16/2018,2018,Spring,May,16,Wednesday,-78.261742,38.915518,Released,released,2,5
