Organization Name,Case Number,Patient ID,Common Species Name,Date Admitted,Circumstances of Rescue,Rescue State,Rescue Juristiction,Rescue Address,Other Rescue Information,Latitude,Longitude,Elevation,Disposition
Wildlife Center of Virginia,20-0060335,20-2812,Red-shouldered Hawk,8/8/2020,Collision / Moving object / Car/truck/motorcycle,VA,Hanover County,"7431 Pole Green Rd, Mechanicsville, VA 23116, USA",Int. of Pole Green Road and I-295,37.6296341,-77.3644005,57.72661209,Euthanized
Wildlife Center of Virginia,15-0066233,15-2334,Eastern Screech-Owl,12/28/2015,Collision / Moving object / Car/truck/motorcycle,VA,Greene County,"7439 Spotswood Trail, Stanardsville, VA 22973, USA",in parking lot of Blue Run Grocery Store,38.2983549,-78.4583181,186.0381165,Euthanized
Wildlife Center of Virginia,23-0010752,23-0679,eastern gray squirrel,4/17/2023,Collision / Moving object / Car/truck/motorcycle,VA,Hanover County,"7471 Markow Ct, Mechanicsville, VA 23111, USA",,37.61494446,-77.36849213,49.62755585,Euthanized
Wildlife Center of Virginia,21-0055359,21-3008,Snapping Turtle,8/21/2021,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"749 Christians Creek Rd, Staunton, VA 24401, USA",By bridge/creek on Christians Creek Rd just after dump,38.08424377,-79.06259155,431.9482727,Released
Wildlife Center of Virginia,23-0022727,23-1489,Blue Jay,5/31/2023,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"749 Christians Creek Rd, Staunton, VA 24401, USA",,38.07769012,-79.05194855,402.2492065,Released
Wildlife Center of Virginia,23-0075595,23-3279,Great Horned Owl,9/5/2023,Collision / Moving object / Car/truck/motorcycle,VA,Charles City County,"7500 Ruthville Rd, Providence Forge, VA 23140, USA",,37.38586807,-77.04790497,30.43744659,Euthanized
Wildlife Center of Virginia,17-0041322,17-1667,Barn Owl,7/2/2017,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"7503 Horeb Church Rd, Dayton, VA 22821, USA",,38.4656477,-78.9829977,431,Died
Wildlife Center of Virginia,20-0006319,20-0063,Red-shouldered Hawk,1/27/2020,Collision / Moving object / Car/truck/motorcycle,VA,Lynchburg (City),"7505 Timberlake Rd, Lynchburg, VA 24502, USA",Where hawk was found in grill. Hawk hit about 20 min North on 29S,37.358467,-79.219615,229.4822235,Euthanized
Wildlife Center of Virginia,16-0037743,16-1255,Eastern Painted Turtle,6/20/2016,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"7530 Windy Cove Rd, Bridgewater, VA 22812, USA",found right in front of rescuer's home,38.3970707,-79.0739567,414.5464783,Euthanized
Wildlife Center of Virginia,21-0077757,21-3728,Barred Owl,12/8/2021,Collision / Moving object / Car/truck/motorcycle,VA,Louisa County,"757 Davis Hwy, Mineral, VA 23117, USA",,38.01759338,-77.92085266,141.2273102,Released
Wildlife Center of Virginia,19-0063567,19-2986,Eastern Box Turtle,9/27/2019,Collision / Moving object / Car/truck/motorcycle,VA,Campbell County,"757 Foxwood Ln, Rustburg, VA 24588, USA",,37.230164,-79.0773788,238.9191132,Released
Wildlife Center of Virginia,18-0115684,18-1707,eastern gray squirrel,6/28/2018,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"76 Glover Cir, Staunton, VA 24401, USA",,38.162663,-78.974556,400.9823608,Euthanized
Wildlife Center of Virginia,18-0116164,18-1729,Virginia Opossum,6/30/2018,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"76 Kingsbury Dr, Waynesboro, VA 22980, USA",,38.0910434,-78.9431654,465.3415527,Euthanized
Wildlife Center of Virginia,16-0067984,16-2267,Eastern Cottontail,10/10/2016,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"760 Old Greenville Rd, Staunton, VA 24401, USA",,38.122492,-79.079026,493.4959717,Released
Wildlife Center of Virginia,17-0034816,17-1478,Snapping Turtle,6/17/2017,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"7600 Port Republic Rd, Port Republic, VA 24471, USA",,38.3384458,-78.8201998,365.2446594,Euthanized
Wildlife Center of Virginia,18-0153822,18-3007,Sora,11/4/2018,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"7603 Warm Springs Pike, Bridgewater, VA 22812, USA",,38.3782564,-78.9803234,359.4099426,Died
Wildlife Center of Virginia,21-0009576,21-0314,Northern Cardinal,3/26/2021,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"7637 S Main St, Mt Crawford, VA 22841, USA",,38.3506546,-78.94345093,358.1600647,Died
Wildlife Center of Virginia,19-0078626,19-3280,Northern Cardinal,12/6/2019,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"764 Erickson Ave, Harrisonburg, VA 22801, USA",,38.4430604,-78.916669,430.3658752,Euthanized
Wildlife Center of Virginia,20-0053195,20-2489,Eastern Cottontail,7/16/2020,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"77 Viburnum Dr, Waynesboro, VA 22980, USA",,38.1398224,-78.8408523,402.3796997,Died
Wildlife Center of Virginia,19-0081379,19-3311,Eastern Screech-Owl,12/22/2019,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"771 Hildebrand Church Rd, Waynesboro, VA 22980, USA",,38.139589,-78.879428,403.9044189,Released
Wildlife Center of Virginia,21-0078556,21-3768,Red-tailed Hawk,12/17/2021,Collision / Moving object / Car/truck/motorcycle,VA,Bedford County,"7730 Big Island Hwy, Bedford, VA 24523, USA",,37.44460297,-79.47479248,274.4572144,Euthanized
Wildlife Center of Virginia,21-0078095,21-3745,Virginia Opossum,12/12/2021,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"7738 Sparkling Springs Rd, Singers Glen, VA 22850, USA",,38.53978348,-78.93391418,474.8970947,Euthanized
Wildlife Center of Virginia,18-0012534,18-0268,Osprey,4/4/2018,Collision / Moving object / Car/truck/motorcycle,VA,Gloucester County,"7752 The Points Pl, Gloucester Point, VA 23062, USA",,37.25767,-76.493206,6.87536478,Died
Wildlife Center of Virginia,18-0004563,18-0047,Eastern Screech-Owl,1/23/2018,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"7754 Winestore Rd, Timberville, VA 22853, USA",,38.6974527,-78.7996185,438.9664001,Released
Wildlife Center of Virginia,23-0086593,23-3909,eastern gray squirrel,11/30/2023,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"776 Old Greenville Rd, Staunton, VA 24401, USA",,38.12197495,-79.0793457,494.538147,Euthanized
Wildlife Center of Virginia,22-0019493,22-1095,Eastern Box Turtle,5/16/2022,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"776 Thomas Nelson Hwy, Arrington, VA 22922, USA",,37.66486359,-78.95259857,211.9455872,Died
Wildlife Center of Virginia,21-0003435,21-0088,Eastern Screech-Owl,1/25/2021,Collision / Moving object / Car/truck/motorcycle,VA,Roanoke County,"7777 Bent Mountain Rd, Roanoke, VA 24018, USA",,37.19179535,-80.09179688,450.240509,Died
Wildlife Center of Virginia,17-0034781,17-1473,American Crow,6/17/2017,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"78 Brownings Cove, Shipman, VA 22971, USA",,37.7202869,-78.8002712,265,Released
Wildlife Center of Virginia,16-0015364,16-0353,Blue Jay,4/22/2016,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"78 Fairfield Dr, Staunton, VA 24401, USA",,38.121065,-79.075614,474.4040222,Died
Wildlife Center of Virginia,20-0005516,20-0046,Red-tailed Hawk,1/23/2020,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"78 Old Roberts Mountain Rd, Faber, VA 22938, USA",,37.8586744,-78.8092092,238.559082,Euthanized
Wildlife Center of Virginia,16-0045963,16-1537,Eastern Cottontail,7/13/2016,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"78 Triangle Dr, Weyers Cave, VA 24486, USA",,38.2853802,-78.9286684,370.0924683,Euthanized
Wildlife Center of Virginia,19-0019850,19-0923,Mallard,5/13/2019,Collision / Moving object / Car/truck/motorcycle,VA,Harrisonburg (City),"780 University Blvd, Harrisonburg, VA 22801, USA",,38.4289668,-78.8629276,437.9223633,Euthanized
Wildlife Center of Virginia,22-0000074,22-0001,eastern gray squirrel,1/1/2022,Collision / Moving object / Car/truck/motorcycle,VA,Albemarle County,"780 White Rock Rd, Charlottesville, VA 22902, USA",,37.95751953,-78.52927399,177.6266785,Euthanized
Wildlife Center of Virginia,17-0089090,17-2382,Eastern Box Turtle,9/16/2017,Collision / Moving object / Car/truck/motorcycle,VA,Fluvanna County,"7820 Thomas Jefferson Pkwy, Palmyra, VA 22963, USA",,37.9266389,-78.3582743,124.4191208,Euthanized
Wildlife Center of Virginia,20-0006082,20-0057,Raccoon,1/26/2020,Collision / Moving object / Car/truck/motorcycle,VA,Albemarle County,"786 Merion Greene, Charlottesville, VA 22901, USA",,38.056583,-78.456342,146.8913422,Transferred
Wildlife Center of Virginia,17-0088004,17-2350,House Finch,9/10/2017,Collision / Moving object / Car/truck/motorcycle,VA,New Kent County,"7864 Patriots Landing Pl, Quinton, VA 23141, USA",,37.512152,-77.17949,38.15934753,Died
Wildlife Center of Virginia,21-0022700,21-1198,Virginia Opossum,5/15/2021,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"788 Hundley Distillery Rd, Churchville, VA 24421, USA",,38.23404694,-79.12623596,442.1630554,Released
Wildlife Center of Virginia,16-0068782,16-2289,Eastern Box Turtle,10/13/2016,Collision / Moving object / Car/truck/motorcycle,VA,Amherst County,"790 Roses Mill Rd, Amherst, VA 24521, USA",,37.6991101,-78.9973235,199.4850311,Died
Wildlife Center of Virginia,18-0155937,18-3055,eastern gray squirrel,11/14/2018,Collision / Moving object / Car/truck/motorcycle,VA,Waynesboro (City),"794 E Main St, Waynesboro, VA 22980, USA",,38.06607155,-78.87742125,395.5692139,Euthanized
Wildlife Center of Virginia,23-0081906,23-3678,Bald Eagle,10/13/2023,Collision / Moving object / Car/truck/motorcycle,VA,Charles City County,"7941 Lott Cary Rd, Providence Forge, VA 23140, USA",,37.41234589,-77.13056183,58.83244324,Euthanized
Wildlife Center of Virginia,23-0017261,23-1109,Yellow-bellied Slider,5/14/2023,Collision / Moving object / Car/truck/motorcycle,VA,Albemarle County,"796 Gillums Ridge Rd, Charlottesville, VA 22903, USA",,38.06118774,-78.6432724,154.4568329,Euthanized
Wildlife Center of Virginia,23-0069389,23-2890,Eastern Box Turtle,8/6/2023,Collision / Moving object / Car/truck/motorcycle,VA,Louisa County,"7963 Cross County Rd, Mineral, VA 23117, USA",,37.85144424,-77.90900421,94.93029022,Died
Wildlife Center of Virginia,22-0039588,22-2354,House Finch,7/15/2022,Collision / Moving object / Car/truck/motorcycle,VA,Harrisonburg (City),"798 E Market St, Harrisonburg, VA 22801, USA",,38.44650269,-78.85295105,426.8948669,Euthanized
Wildlife Center of Virginia,22-0028687,DOA22-0086,Eastern Cottontail,6/11/2022,Collision / Moving object / Car/truck/motorcycle,VA,Fluvanna County,"8 Tobacco Terrace, Palmyra, VA 22963, USA",,37.90631485,-78.32401276,119.0350723,Died
Wildlife Center of Virginia,17-0008009,17-0264,Eastern Cottontail,3/22/2017,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"800 N Main St, Bridgewater, VA 22812, USA",,38.394992,-78.9556895,398.1824341,Euthanized
Wildlife Center of Virginia,18-0010877,18-0189,Rock Dove,3/23/2018,Collision / Moving object / Car/truck/motorcycle,VA,Harrisonburg (City),"800 S Main St, Harrisonburg, VA 22807, USA",,38.4353112,-78.8717785,402.0091553,Euthanized
Wildlife Center of Virginia,18-0035002,18-1414,European Starling,6/12/2018,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"8000 Simmers Valley Rd, Harrisonburg, VA 22802, USA",1 mile down road from address,38.5423039,-78.796867,370.1708374,Euthanized
Wildlife Center of Virginia,23-0077260,23-3391,Eastern Painted Turtle,9/14/2023,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"8000 Simmers Valley Rd, Harrisonburg, VA 22802, USA",,38.54255676,-78.79607391,367.0947571,Euthanized
Wildlife Center of Virginia,21-0037979,21-2076,Turkey Vulture,6/24/2021,Collision / Moving object / Car/truck/motorcycle,VA,Staunton (City),"801 Spring Hill Rd, Staunton, VA 24401, USA",,38.16030502,-79.07893372,441.490387,Died
Wildlife Center of Virginia,20-0085758,20-3692,Eastern Screech-Owl,12/13/2020,Collision / Moving object / Car/truck/motorcycle,VA,Lynchburg (City),"802 Wiggington Rd, Lynchburg, VA 24502, USA",,37.41630554,-79.23387909,224.5979462,Released
Wildlife Center of Virginia,21-0005243,21-0121,Raccoon,2/10/2021,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"804 Afton Mountain Rd, Afton, VA 22920, USA",,38.00857544,-78.83638763,249.9590149,Euthanized
Wildlife Center of Virginia,19-0015077,19-0632,Eastern Cottontail,4/29/2019,Collision / Moving object / Car/truck/motorcycle,VA,Harrisonburg (City),"804 S High St, Harrisonburg, VA 22801, USA",,38.4411395,-78.8831789,402.4624329,Euthanized
Wildlife Center of Virginia,22-0050708,22-3023,American Goldfinch,9/1/2022,Collision / Moving object / Car/truck/motorcycle,VA,Albemarle County,"805 Quail Ridge Cir, Earlysville, VA 22936, USA",Up the road,38.15960312,-78.47303772,181.9450989,Euthanized
Wildlife Center of Virginia,23-0009018,23-0501,Virginia Opossum,4/7/2023,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"8063 Rockfish Valley Hwy, Afton, VA 22920, USA",151 S on near the above address,37.9527626,-78.83412933,204.9676819,Euthanized
Wildlife Center of Virginia,21-0042469,21-2290,Eastern Cottontail,7/6/2021,Collision / Moving object / Car/truck/motorcycle,VA,Rockbridge County,"807 Borden Rd, Lexington, VA 24450, USA",,37.79318619,-79.46327972,351.901001,Euthanized
Wildlife Center of Virginia,19-0023667,19-1063,Raccoon,5/23/2019,Collision / Moving object / Car/truck/motorcycle,VA,Charlottesville (City),"807 Nassau St, Charlottesville, VA 22902, USA",,38.0180944,-78.468068,103.1849899,Euthanized
Wildlife Center of Virginia,16-0073786,16-2435,Ring-necked Pheasant,11/14/2016,Collision / Moving object / Car/truck/motorcycle,VA,Rockingham County,"8085 Robinson Rd, Dayton, VA 22821, USA",,38.4675101,-79.014885,440.4762878,Euthanized
Wildlife Center of Virginia,23-0078277,23-3482,Virginia Opossum,9/20/2023,Collision / Moving object / Car/truck/motorcycle,VA,Rockbridge County,"81 E Midland Trail, Lexington, VA 24450, USA",,37.77553558,-79.43201447,314.7539978,Euthanized
Wildlife Center of Virginia,20-0076473,20-3452,eastern gray squirrel,10/19/2020,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"81 Meadow Rue Ln, Crimora, VA 24431, USA",,38.175489,-78.842684,382.7924194,Euthanized
Wildlife Center of Virginia,23-0085289,23-3829,Barred Owl,11/10/2023,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"81 Spring Crest Ln, Staunton, VA 24401, USA",,38.08177185,-79.08822632,497.8264771,Active
Wildlife Center of Virginia,18-0015491,18-0420,Wild Turkey,4/20/2018,Collision / Moving object / Car/truck/motorcycle,VA,Harrisonburg (City),"81 VA-253, Harrisonburg, VA 22801, USA",,38.4335434,-78.878366,406.944458,Euthanized
Wildlife Center of Virginia,21-0036814,21-2042,Eastern Painted Turtle,6/21/2021,Collision / Moving object / Car/truck/motorcycle,VA,Rockbridge County,"81 Vet Dr, Raphine, VA 24472, USA",,37.90779495,-79.23041534,516.0733032,Euthanized
Wildlife Center of Virginia,21-0020614,21-1098,American Robin,5/10/2021,Collision / Moving object / Car/truck/motorcycle,VA,Augusta County,"811 Commerce Rd, Staunton, VA 24401, USA",,38.16057968,-79.04775238,416.0419922,Euthanized
Wildlife Center of Virginia,22-0028653,22-1659,woodchuck,6/11/2022,Collision / Moving object / Car/truck/motorcycle,VA,Waynesboro (City),"811 Town Center Dr, Waynesboro, VA 22980, USA",McDonalds near Target,38.05781174,-78.94482422,427.8372803,Euthanized
Wildlife Center of Virginia,23-0032308,23-2261,Northern Mockingbird,7/4/2023,Collision / Moving object / Car/truck/motorcycle,VA,Albemarle County,"8114 W End Dr, Crozet, VA 22932, USA",,38.06554413,-78.71056366,211.9411926,Euthanized
Wildlife Center of Virginia,23-0065962,23-2629,Wood Thrush,7/22/2023,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"814 Twin Poplars Loop, Faber, VA 22938, USA",,37.85796738,-78.80340576,198.3144226,Euthanized
Wildlife Center of Virginia,17-0084900,17-2216,Eastern Box Turtle,8/27/2017,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"8151 Thomas Nelson Hwy, Lovingston, VA 22949, USA",one mile east of Lovingston Animal Hospital,37.746617,-78.883473,221.7892761,Euthanized
Wildlife Center of Virginia,14-0002859,14-0091,Eastern Screech-Owl,2/9/2014,Collision / Moving object / Car/truck/motorcycle,VA,Montgomery County,"8162 River Course Drive, Radford, VA 24141, USA",,37.150896,-80.542641,586.2814331,Euthanized
Wildlife Center of Virginia,23-0030020,23-2108,Eastern Box Turtle,6/27/2023,Collision / Moving object / Car/truck/motorcycle,VA,Albemarle County,"8173 Scottsville Rd, Scottsville, VA 24590, USA",,37.81351471,-78.50080872,128.5449982,Euthanized
Wildlife Center of Virginia,22-0031007,22-1845,Mourning Dove,6/19/2022,Collision / Moving object / Car/truck/motorcycle,VA,Richmond (City),"818 W Franklin St, Richmond, VA 23220, USA",,37.54895401,-77.45157623,58.35513306,Euthanized
Wildlife Center of Virginia,23-0001445,23-0022,Bald Eagle,1/9/2023,Collision / Moving object / Car/truck/motorcycle,VA,Henrico County,"8200 Yahley Mill Rd, Richmond, VA 23231, USA",,37.43955612,-77.28723145,24.02903938,Euthanized
Wildlife Center of Virginia,16-0043817,16-1461,Eastern Box Turtle,7/6/2016,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"8207 Irish Rd, Faber, VA 22938, USA","four mils from Faber Fire Station, on Rt 6 towards Scottsville",37.8307929,-78.7408881,206.7030182,Died
Wildlife Center of Virginia,22-0003796,22-0056,Eastern Cottontail,1/25/2022,Collision / Moving object / Car/truck/motorcycle,VA,Rockbridge County,"823 Arnolds Valley Rd, Natural Bridge Station, VA 24579, USA",,37.60194016,-79.50346375,236.3011017,Euthanized
Wildlife Center of Virginia,20-0007509,20-0070,Eastern Cottontail,1/31/2020,Collision / Moving object / Car/truck/motorcycle,VA,Greene County,"8239 Mission Home Rd, Free Union, VA 22940, USA",,38.2648598,-78.6201257,361.3951111,Euthanized
Wildlife Center of Virginia,23-0076395,23-3339,Eastern Box Turtle,9/9/2023,Collision / Moving object / Car/truck/motorcycle,VA,Nelson County,"8242 Rockfish River Rd, Schuyler, VA 22969, USA",,37.80067062,-78.71616364,235.6838379,Euthanized
Wildlife Center of Virginia,18-0161064,18-3152,Eastern American Toad,12/26/2018,Collision / Moving object / Car/truck/motorcycle,VA,Albemarle County,"825 Davis St, Crozet, VA 22932, USA",,38.05702814,-78.70031307,196.246933,Released
